PSD @ YYE. Version 2.0.2.. Simulation on 2023- 5-31   13h55
          X coord          Y coord          Generation          Radius          Time          Local Time

 #            1
         0.28394454         0.65950651       4        0.00406344        0.08961917        0.02255965
         0.28276013         0.66071738       4        0.00169383        0.08961988        0.02255965
         0.28373052         0.65883911       4        0.00211413        0.08962100        0.02255965
         0.28192926         0.65755369       4        0.00221288        0.08962222        0.02255965
         0.27962875         0.66132258       4        0.00441552        0.08962710        0.02255965
         0.28294283         0.66440119       4        0.00452338        0.08963221        0.02255965
         0.28110078         0.66518020       4        0.00200000        0.08963221        0.02255965
         0.27987904         0.66567929       4        0.00131975        0.08963265        0.02255965
         0.28197662         0.66603940       4        0.00212826        0.08963378        0.02255965
         0.28037482         0.66697834       4        0.00200000        0.08963478        0.02381297
         0.28045042         0.66802499       4        0.00104938        0.08963506        0.02381297
         0.28075497         0.66654734       4        0.00200000        0.08963606        0.02506628
         0.28071132         0.66637383       4        0.00200000        0.08963706        0.02631960
         0.27970138         0.66605123       4        0.00106022        0.08963734        0.02631960
         0.27769151         0.66664644       4        0.00209615        0.08963844        0.02631960
         0.27822747         0.67014477       4        0.00353915        0.08964157        0.02631960
         0.27787412         0.66886689       4        0.00132583        0.08964201        0.02631960
         0.27735920         0.67107851       4        0.00227077        0.08964330        0.02631960
         0.27895448         0.67085469       4        0.00161090        0.08964394        0.02631960
         0.27784373         0.66919148       4        0.00200000        0.08964394        0.02631960
         0.27749717         0.67129796       4        0.00213480        0.08964508        0.02631960
         0.27616534         0.67093012       4        0.00138169        0.08964556        0.02631960
         0.27555394         0.66828074       4        0.00271901        0.08964741        0.02631960
         0.27350031         0.66419459       4        0.00457318        0.08965264        0.02631960
         0.27895656         0.65781483       4        0.00839476        0.08967026        0.02631960
         0.27667685         0.66428431       4        0.00685939        0.08968202        0.02631960
         0.28011333         0.65986406       4        0.00559893        0.08968986        0.02631960
         0.27531021         0.65932776       4        0.00483297        0.08969570        0.02631960
         0.26608081         0.66008916       4        0.00926075        0.08971714        0.02631960
         0.28255308         0.65643393       4        0.01687295        0.08978831        0.02631960
         0.28236914         0.66086527       4        0.00443516        0.08979323        0.02631960
         0.28041740         0.65950536       4        0.00237879        0.08979464        0.02631960
         0.28086889         0.66423284       4        0.00474900        0.08980028        0.02631960
         0.27962136         0.66578871       4        0.00199426        0.08980127        0.02631960
         0.27746453         0.66499944       4        0.00229671        0.08980259        0.02631960
         0.27309280         0.66629344       4        0.00455922        0.08980779        0.02631960
         0.27634361         0.67327164       4        0.00769825        0.08982261        0.02631960
         0.27680995         0.67195810       4        0.00139386        0.08982309        0.02631960
         0.27829464         0.67124567       4        0.00164677        0.08982377        0.02631960
         0.27910879         0.66941889       4        0.00200000        0.08982377        0.02631960
         0.27883023         0.66966651       4        0.00200000        0.08982477        0.02757291
         0.27927324         0.67061069       4        0.00104295        0.08982504        0.02757291
         0.27736920         0.66999864       4        0.00200000        0.08982504        0.02757291
         0.27558697         0.67118716       4        0.00214218        0.08982619        0.02757291
         0.27256789         0.67185179       4        0.00309137        0.08982858        0.02757291
         0.26766208         0.66965879       4        0.00537366        0.08983580        0.02757291
         0.26008601         0.67724126       4        0.01071871        0.08986452        0.02757291
         0.24768118         0.67194401       4        0.01348854        0.08991000        0.02757291
         0.22194394         0.66418949       4        0.02688007        0.09009064        0.02757291
         0.20130913         0.61532100       4        0.05304644        0.09079412        0.02757291
         0.22483321         0.52291742       3        0.09535095        0.09306707        0.02757291
         0.24616587         0.64220522       3        0.12118029        0.09673824        0.02757291
         0.21696623         0.61055564       4        0.04306176        0.09720182        0.02757291
         0.16411861         0.67607221       3        0.08417418        0.09897314        0.02757291
         0.13282923         0.76808071       4        0.09718328        0.10133429        0.02757291
         0.19854032         0.70744973       4        0.08940953        0.10333280        0.02757291
         0.14840186         0.71999627       4        0.05168444        0.10400062        0.02757291
         0.14313708         0.80867247       4        0.08883235        0.10597342        0.02757291
         0.23041675         0.79651682       4        0.08812208        0.10791479        0.02757291
         0.23667614         0.79635181       4        0.00626156        0.10792460        0.02757291
         0.23711661         0.79739300       4        0.00200000        0.10792560        0.02882623
         0.23620720         0.79561172       4        0.00200000        0.10792660        0.03007954
         0.23492223         0.79714432       4        0.00200000        0.10792760        0.03133285
         0.23326716         0.79924386       4        0.00267345        0.10792938        0.03133285
         0.23463059         0.80421691       4        0.00515656        0.10793603        0.03133285
         0.22848463         0.80621407       4        0.00646231        0.10794647        0.03133285
         0.21872217         0.79796111       4        0.01278345        0.10798733        0.03133285
         0.21811142         0.78086051       4        0.01711151        0.10806053        0.03133285
         0.20902561         0.78058026       4        0.00909013        0.10808118        0.03133285
         0.20929827         0.76376392       4        0.01681855        0.10815190        0.03133285
         0.19551183         0.76010317       4        0.01426419        0.10820277        0.03133285
         0.16791568         0.75332582       4        0.02841620        0.10840464        0.03133285
         0.12492441         0.71628042       4        0.05675043        0.10920979        0.03133285
         0.19755081         0.80028431       4        0.11104615        0.11229260        0.03133285
         0.19581418         0.76371748       4        0.03660804        0.11262764        0.03133285
         0.22120063         0.75423518       4        0.02709956        0.11281124        0.03133285
         0.22242653         0.74565500       4        0.00866731        0.11283002        0.03133285
         0.21620319         0.75579298       4        0.01189574        0.11286539        0.03133285
         0.22610669         0.76294555       4        0.01221633        0.11290270        0.03133285
         0.22514629         0.76469987       4        0.00200000        0.11290270        0.03133285
         0.22320843         0.76436658       4        0.00200000        0.11290370        0.03258617
         0.22294726         0.76621099       4        0.00186281        0.11290457        0.03258617
         0.22188869         0.76572025       4        0.00116678        0.11290491        0.03258617
         0.22034220         0.76746156       4        0.00232890        0.11290627        0.03258617
         0.21988424         0.77022136       4        0.00279755        0.11290822        0.03258617
         0.21804348         0.76871969       4        0.00237559        0.11290963        0.03258617
         0.21868942         0.76445208       4        0.00431622        0.11291429        0.03258617
         0.21320778         0.76613323       4        0.00573364        0.11292251        0.03258617
         0.20936583         0.75719190       4        0.00973180        0.11294619        0.03258617
         0.19225449         0.76055231       4        0.01743819        0.11302221        0.03258617
         0.18505698         0.73002712       4        0.03136226        0.11326811        0.03258617
         0.21591346         0.68808144       4        0.05207266        0.11394600        0.03258617
         0.19443164         0.64704058       4        0.04632301        0.11448245        0.03258617
         0.15112150         0.57338283       3        0.08544724        0.11630776        0.03258617
         0.27140614         0.46820458       3        0.15978380        0.12269048        0.03258617
         0.21096164         0.57817831       3        0.12549008        0.12662742        0.03258617
         0.16229965         0.67185623       3        0.10556298        0.12941330        0.03258617
         0.10318990         0.59012438       3        0.10086653        0.13195682        0.03258617
        -0.06743350         0.50008583       3        0.19292300        0.14126164        0.03258617
         0.06207013         0.26441561       3        0.26890823        0.15933955        0.03258617
         0.46471678         0.36130474       3        0.41413986        0.20221750        0.03258617
         0.60738871         0.52354034       3        0.21604553        0.21388642        0.03258617
         0.56568868         0.58553463       4        0.07471402        0.21528197        0.03258617
         0.56986687         0.58765043       4        0.00468336        0.21528745        0.03258617
         0.56306504         0.59014219       4        0.00724388        0.21530057        0.03258617
         0.56326170         0.58828660       4        0.00200000        0.21530157        0.03383948
         0.56313241         0.58948520       4        0.00120555        0.21530193        0.03383948
         0.56455866         0.59088728       4        0.00200000        0.21530193        0.03383948
         0.56354833         0.59107926       4        0.00102841        0.21530220        0.03383948
         0.56397173         0.58912459       4        0.00200000        0.21530220        0.03383948
         0.56400700         0.59052561       4        0.00140146        0.21530269        0.03383948
         0.56360423         0.58856659       4        0.00200000        0.21530269        0.03383948
         0.56371360         0.58720879       4        0.00136220        0.21530315        0.03383948
         0.56395513         0.58933091       4        0.00213582        0.21530429        0.03383948
         0.56523892         0.58931155       4        0.00128393        0.21530470        0.03383948
         0.56296487         0.58852754       4        0.00240540        0.21530615        0.03383948
         0.56159123         0.58735648       4        0.00200000        0.21530715        0.03509280
         0.56274386         0.58899094       4        0.00200000        0.21530815        0.03634611
         0.56355098         0.59070908       4        0.00200000        0.21530915        0.03759942
         0.56445607         0.59249256       4        0.00200000        0.21531015        0.03885274
         0.56609765         0.59363502       4        0.00200000        0.21531115        0.04010605
         0.56696221         0.59543850       4        0.00200000        0.21531215        0.04135937
         0.56612084         0.59436614       4        0.00200000        0.21531315        0.04261268
         0.56569009         0.59241308       4        0.00200000        0.21531415        0.04386599
         0.56507202         0.59349424       4        0.00124536        0.21531454        0.04386599
         0.56706274         0.59368667       4        0.00200000        0.21531454        0.04386599
         0.56662181         0.59194428       4        0.00179731        0.21531535        0.04386599
         0.56697011         0.58968431       4        0.00228665        0.21531665        0.04386599
         0.57044014         0.59102015       4        0.00371827        0.21532011        0.04386599
         0.57642244         0.59195873       4        0.00605548        0.21532928        0.04386599
         0.57412133         0.58144047       4        0.01076702        0.21535826        0.04386599
         0.58783008         0.57843973       4        0.01403333        0.21540749        0.04386599
         0.56451043         0.56404275       4        0.02740583        0.21559526        0.04386599
         0.55967229         0.54874986       4        0.01603995        0.21565958        0.04386599
         0.55525985         0.52019358       4        0.02889517        0.21586832        0.04386599
         0.53748224         0.46587192       4        0.05715669        0.21668504        0.04386599
         0.64358959         0.43168636       4        0.11147835        0.21979189        0.04386599
         0.53410910         0.56200132       4        0.17019978        0.22703388        0.04386599
         0.53794117         0.54713843       4        0.01534895        0.22709278        0.04386599
         0.50776726         0.54865189       4        0.03021184        0.22732097        0.04386599
         0.53201825         0.56399746       4        0.02869837        0.22752687        0.04386599
         0.54386306         0.55783321       4        0.01335281        0.22757144        0.04386599
         0.53316367         0.57415616       4        0.01951706        0.22766667        0.04386599
         0.53107631         0.57173846       4        0.00319411        0.22766922        0.04386599
         0.53409189         0.56700574       4        0.00561181        0.22767710        0.04386599
         0.53139629         0.55701860       4        0.01034453        0.22770385        0.04386599
         0.53576401         0.53716161       4        0.02033167        0.22780719        0.04386599
         0.57400652         0.52480692       4        0.04018865        0.22821098        0.04386599
         0.52315519         0.50210485       4        0.05568880        0.22898629        0.04386599
         0.46576308         0.45344255       4        0.07524542        0.23040175        0.04386599
         0.34194318         0.44877826       3        0.12390772        0.23424004        0.04386599
         0.44150658         0.53012868       3        0.12857201        0.23837273        0.04386599
         0.44093278         0.57734678       4        0.04722159        0.23893020        0.04386599
         0.44030471         0.57545493       4        0.00200000        0.23893120        0.04511931
         0.44067792         0.57731316       4        0.00189534        0.23893209        0.04511931
         0.43958733         0.57563667       4        0.00200000        0.23893209        0.04511931
         0.44127971         0.57590545       4        0.00171359        0.23893283        0.04511931
         0.44086749         0.57729022       4        0.00144482        0.23893335        0.04511931
         0.43951094         0.57594070       4        0.00200000        0.23893435        0.04637262
         0.44056249         0.57500203       4        0.00140956        0.23893485        0.04637262
         0.44038057         0.57734321       4        0.00234824        0.23893622        0.04637262
         0.43883629         0.57607231       4        0.00200000        0.23893622        0.04637262
         0.44006703         0.57572815       4        0.00127796        0.23893663        0.04637262
         0.44163039         0.57529550       4        0.00162212        0.23893729        0.04637262
         0.44285242         0.57364361       4        0.00205477        0.23893835        0.04637262
         0.44631107         0.57231053       4        0.00370666        0.23894178        0.04637262
         0.45133576         0.57192142       4        0.00503974        0.23894813        0.04637262
         0.44939175         0.56685258       4        0.00542885        0.23895550        0.04637262
         0.44403176         0.57587877       4        0.01049769        0.23898305        0.04637262
         0.44550032         0.57578575       4        0.00147150        0.23898359        0.04637262
         0.44692309         0.57643648       4        0.00156452        0.23898420        0.04637262
         0.44741782         0.57632621       4        0.00200000        0.23898520        0.04762594
         0.44648687         0.57589958       4        0.00102406        0.23898546        0.04762594
         0.44518943         0.57525062       4        0.00145069        0.23898599        0.04762594
         0.44318165         0.57586491       4        0.00209965        0.23898709        0.04762594
         0.44275092         0.57444338       4        0.00148536        0.23898764        0.04762594
         0.44005913         0.57334598       4        0.00290689        0.23898976        0.04762594
         0.43687997         0.57091137       4        0.00400429        0.23899377        0.04762594
         0.43053849         0.57202719       4        0.00643890        0.23900413        0.04762594
         0.43516921         0.57465237       4        0.00532308        0.23901121        0.04762594
         0.43275197         0.57345422       4        0.00269790        0.23901303        0.04762594
         0.42889227         0.57398518       4        0.00389605        0.23901683        0.04762594
         0.42610127         0.57586511       4        0.00336509        0.23901966        0.04762594
         0.42501600         0.57485126       4        0.00148516        0.23902021        0.04762594
         0.42638865         0.57276298       4        0.00249901        0.23902177        0.04762594
         0.42488229         0.57709589       4        0.00458729        0.23902703        0.04762594
         0.42673225         0.57684460       4        0.00200000        0.23902803        0.04887925
         0.42703797         0.57587944       4        0.00200000        0.23902903        0.05013257
         0.42728215         0.57442902       4        0.00147083        0.23902957        0.05013257
         0.42529963         0.57228348       4        0.00292125        0.23903171        0.05013257
         0.42285378         0.57672084       4        0.00506678        0.23903813        0.05013257
         0.42331544         0.57477485       4        0.00200000        0.23903813        0.05013257
         0.42550574         0.57612960       4        0.00257542        0.23903978        0.05013257
         0.42664529         0.57569204       4        0.00122067        0.23904016        0.05013257
         0.42527434         0.57662489       4        0.00165823        0.23904084        0.05013257
         0.42602209         0.57622069       4        0.00200000        0.23904184        0.05138588
         0.42490987         0.57641795       4        0.00112958        0.23904216        0.05138588
         0.42324281         0.57717764       4        0.00200000        0.23904316        0.05263919
         0.42316048         0.57552460       4        0.00200000        0.23904416        0.05389251
         0.42135930         0.57582264       4        0.00182567        0.23904500        0.05389251
         0.42276682         0.57641638       4        0.00152763        0.23904558        0.05389251
         0.42441749         0.57528709       4        0.00200000        0.23904558        0.05389251
         0.42628968         0.57442014       4        0.00206318        0.23904664        0.05389251
         0.42914577         0.57376563       4        0.00293012        0.23904879        0.05389251
         0.43265906         0.57305402       4        0.00358464        0.23905200        0.05389251
         0.43611913         0.57560073       4        0.00429625        0.23905662        0.05389251
         0.43695552         0.57406406       4        0.00174954        0.23905738        0.05389251
         0.43786463         0.57090610       4        0.00328621        0.23906008        0.05389251
         0.43958479         0.56469575       4        0.00644417        0.23907046        0.05389251
         0.44145178         0.57721179       4        0.01265452        0.23911050        0.05389251
         0.44342454         0.57688285       4        0.00200000        0.23911050        0.05389251
         0.44470923         0.57628485       4        0.00200000        0.23911150        0.05514582
         0.44378054         0.57680701       4        0.00106542        0.23911178        0.05514582
         0.44507988         0.57528658       4        0.00200000        0.23911178        0.05514582
         0.44332207         0.57636775       4        0.00206369        0.23911285        0.05514582
         0.44350448         0.57437608       4        0.00200000        0.23911285        0.05514582
         0.44177357         0.57679471       4        0.00297419        0.23911506        0.05514582
         0.44376777         0.57664251       4        0.00200000        0.23911506        0.05514582
         0.44263021         0.57499753       4        0.00200000        0.23911506        0.05514582
         0.44357699         0.57715136       4        0.00235274        0.23911644        0.05514582
         0.44439963         0.57532838       4        0.00200000        0.23911644        0.05514582
         0.44572451         0.57380106       4        0.00202189        0.23911746        0.05514582
         0.44927286         0.57372278       4        0.00354921        0.23912061        0.05514582
         0.45264753         0.57239225       4        0.00362749        0.23912390        0.05514582
         0.45625385         0.57579467       4        0.00495802        0.23913005        0.05514582
         0.45765963         0.57512859       4        0.00155560        0.23913065        0.05514582
         0.45954337         0.57630647       4        0.00222168        0.23913189        0.05514582
         0.45979456         0.57731959       4        0.00104380        0.23913216        0.05514582
         0.46036150         0.57546298       4        0.00200000        0.23913316        0.05639914
         0.45848601         0.57567366       4        0.00188729        0.23913405        0.05639914
         0.45681951         0.57548986       4        0.00167661        0.23913475        0.05639914
         0.45502561         0.57598285       4        0.00186041        0.23913562        0.05639914
         0.45588207         0.57491687       4        0.00136742        0.23913609        0.05639914
         0.45809520         0.57390520       4        0.00243340        0.23913757        0.05639914
         0.46116879         0.57546135       4        0.00344507        0.23914053        0.05639914
         0.46180270         0.57724073       4        0.00188892        0.23914142        0.05639914
         0.46007432         0.57623440       4        0.00200000        0.23914142        0.05639914
         0.45950648         0.57719498       4        0.00111587        0.23914174        0.05639914
         0.45840853         0.57552330       4        0.00200000        0.23914174        0.05639914
         0.45781214         0.57725019       4        0.00182697        0.23914257        0.05639914
         0.45981201         0.57727280       4        0.00200000        0.23914257        0.05639914
         0.46092570         0.57561157       4        0.00200000        0.23914257        0.05639914
         0.45958915         0.57672365       4        0.00173870        0.23914333        0.05639914
         0.46036110         0.57613187       4        0.00200000        0.23914433        0.05765245
         0.46105835         0.57513271       4        0.00121840        0.23914470        0.05765245
         0.45889245         0.57560852       4        0.00221756        0.23914593        0.05765245
         0.46058195         0.57603192       4        0.00174175        0.23914668        0.05765245
         0.45928750         0.57628177       4        0.00131835        0.23914712        0.05765245
         0.45903730         0.57524298       4        0.00106850        0.23914740        0.05765245
         0.45695965         0.57489077       4        0.00210729        0.23914852        0.05765245
         0.45805435         0.57709322       4        0.00245950        0.23915003        0.05765245
         0.45631146         0.57611224       4        0.00200000        0.23915003        0.05765245
         0.45546587         0.57520796       4        0.00123803        0.23915041        0.05765245
         0.45481217         0.57316783       4        0.00214230        0.23915156        0.05765245
         0.45159395         0.57049653       4        0.00418244        0.23915593        0.05765245
         0.45741146         0.56687297       4        0.00685373        0.23916767        0.05765245
         0.46647710         0.56162056       4        0.01047729        0.23919512        0.05765245
         0.46699980         0.57734158       4        0.01572970        0.23925697        0.05765245
         0.46899329         0.57718028       4        0.00200000        0.23925697        0.05765245
         0.47053857         0.57591059       4        0.00200000        0.23925697        0.05765245
         0.47190268         0.57545028       4        0.00143968        0.23925749        0.05765245
         0.47131233         0.57725623       4        0.00189999        0.23925839        0.05765245
         0.46998816         0.57575736       4        0.00200000        0.23925839        0.05765245
         0.46922625         0.57715623       4        0.00159290        0.23925903        0.05765245
         0.46724048         0.57730610       4        0.00200000        0.23926003        0.05890576
         0.46528213         0.57698844       4        0.00200000        0.23926103        0.06015908
         0.46415394         0.57533702       4        0.00200000        0.23926203        0.06141239
         0.46282230         0.57382708       4        0.00201325        0.23926304        0.06141239
         0.46350921         0.57728266       4        0.00352319        0.23926615        0.06141239
         0.46425993         0.57556412       4        0.00200000        0.23926715        0.06266571
         0.46409562         0.57378555       4        0.00178615        0.23926794        0.06266571
         0.46324754         0.57032318       4        0.00356472        0.23927112        0.06266571
         0.45796791         0.56568579       4        0.00702709        0.23928346        0.06266571
         0.45450836         0.55454614       4        0.01166448        0.23931748        0.06266571
         0.44143046         0.57322760       4        0.02280413        0.23944749        0.06266571
         0.44555098         0.57336074       4        0.00412267        0.23945174        0.06266571
         0.44562482         0.57734959       4        0.00398953        0.23945571        0.06266571
         0.44759072         0.57698184       4        0.00200000        0.23945571        0.06266571
         0.44838029         0.57588115       4        0.00200000        0.23945671        0.06391902
         0.44703141         0.57529905       4        0.00146912        0.23945725        0.06391902
         0.44570462         0.57373471       4        0.00205122        0.23945831        0.06391902
         0.44565698         0.57011947       4        0.00361556        0.23946157        0.06391902
         0.44205917         0.56384730       4        0.00723080        0.23947465        0.06391902
         0.42871488         0.56591133       4        0.01350297        0.23952023        0.06391902
         0.43391705         0.57609891       4        0.01143894        0.23955294        0.06391902
         0.43343676         0.57494339       4        0.00125136        0.23955333        0.06391902
         0.43116434         0.57573658       4        0.00240688        0.23955478        0.06391902
         0.43115669         0.57735025       4        0.00161369        0.23955543        0.06391902
         0.43295568         0.57647643       4        0.00200000        0.23955643        0.06517234
         0.43386003         0.57469257       4        0.00200000        0.23955743        0.06642565
         0.43120624         0.57483658       4        0.00265770        0.23955920        0.06642565
         0.42876791         0.57544745       4        0.00251369        0.23956078        0.06642565
         0.42741367         0.57411076       4        0.00190282        0.23956168        0.06642565
         0.42679119         0.57728990       4        0.00323951        0.23956431        0.06642565
         0.42839353         0.57609303       4        0.00200000        0.23956431        0.06642565
         0.42830688         0.57483878       4        0.00125724        0.23956470        0.06642565
         0.42581756         0.57517176       4        0.00251149        0.23956628        0.06642565
         0.42532086         0.57729289       4        0.00217851        0.23956746        0.06642565
         0.42721375         0.57676192       4        0.00200000        0.23956846        0.06767896
         0.42526603         0.57630758       4        0.00200000        0.23956946        0.06893228
         0.42587491         0.57715403       4        0.00104269        0.23956974        0.06893228
         0.42767373         0.57627982       4        0.00200000        0.23956974        0.06893228
         0.42874380         0.57630850       4        0.00107045        0.23957002        0.06893228
         0.42940408         0.57711430       4        0.00104177        0.23957029        0.06893228
         0.42740647         0.57701647       4        0.00200000        0.23957029        0.06893228
         0.42929022         0.57634453       4        0.00200000        0.23957029        0.06893228
         0.43009781         0.57574512       4        0.00100573        0.23957055        0.06893228
         0.42892975         0.57684609       4        0.00160515        0.23957119        0.06893228
         0.42740495         0.57656023       4        0.00200000        0.23957219        0.07018559
         0.42770195         0.57458241       4        0.00200000        0.23957319        0.07143891
         0.42596309         0.57242895       4        0.00276786        0.23957511        0.07143891
         0.42640085         0.56752714       4        0.00492132        0.23958116        0.07143891
         0.42261026         0.57658944       4        0.00982313        0.23960528        0.07143891
         0.42406200         0.57673544       4        0.00200000        0.23960628        0.07269222
         0.42493581         0.57493642       4        0.00200000        0.23960728        0.07394553
         0.42425038         0.57725091       4        0.00241385        0.23960874        0.07394553
         0.42510211         0.57544133       4        0.00200000        0.23960874        0.07394553
         0.42671128         0.57646828       4        0.00190894        0.23960965        0.07394553
         0.42517412         0.57518876       4        0.00200000        0.23960965        0.07394553
         0.42347185         0.57652082       4        0.00216151        0.23961082        0.07394553
         0.42479289         0.57501920       4        0.00200000        0.23961082        0.07394553
         0.42277590         0.57385060       4        0.00233107        0.23961218        0.07394553
         0.42543280         0.57157275       4        0.00349967        0.23961524        0.07394553
